sample	metabolite	isotopologue	area	area_corrected_IS	isotopologue_fraction	mean_enrichment
050417_T19EFF_M1_02_101	Phenylalanine	1	1038328.0	1038328.0	0.0	0.0
050417_T19EFF_M1_02_101	Phenylalanine	2	35573.0	35573.0	0.0	0.0
050417_T19EFF_M1_02_101	Phenylalanine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Phenylalanine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Phenylalanine	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Phenylalanine	6	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Phenylalanine	7	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Phenylalanine	8	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Phenylalanine	9	18526.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Proline	0	1745791.0	1745791.0	1.0	0.0
050417_T19EFF_M1_02_101	Proline	1	74949.0	74949.0	0.0	0.0
050417_T19EFF_M1_02_101	Proline	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Proline	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Proline	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Proline	5	10363.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Serine	0	7194756.0	7194756.0	1.0	0.0
050417_T19EFF_M1_02_101	Serine	1	161971.0	161971.0	0.0	0.0
050417_T19EFF_M1_02_101	Serine	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Serine	3	17072.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Threonine	0	15402877.0	15402877.0	1.0	0.0
050417_T19EFF_M1_02_101	Threonine	1	604496.0	604496.0	0.0	0.0
050417_T19EFF_M1_02_101	Threonine	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Threonine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Threonine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tryptophan	0	3163825.0	3163825.0	1.0	0.0
050417_T19EFF_M1_02_101	Tryptophan	1	346774.0	346774.0	0.0	0.0
050417_T19EFF_M1_02_101	Tryptophan	2	7902.0	7902.0	0.0	0.0
050417_T19EFF_M1_02_101	Tryptophan	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tryptophan	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tryptophan	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tryptophan	6	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tryptophan	7	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tryptophan	8	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tryptophan	9	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tryptophan	10	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tryptophan	11	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tyrosine	0	7192906.0	7192906.0	1.0	0.0
050417_T19EFF_M1_02_101	Tyrosine	1	493659.0	493659.0	0.0	0.0
050417_T19EFF_M1_02_101	Tyrosine	2	13343.0	13343.0	0.0	0.0
050417_T19EFF_M1_02_101	Tyrosine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tyrosine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tyrosine	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tyrosine	6	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tyrosine	7	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tyrosine	8	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Tyrosine	9	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Valine	0	5801858.0	5801858.0	1.0	0.0
050417_T19EFF_M1_02_101	Valine	1	283822.0	283822.0	0.0	0.0
050417_T19EFF_M1_02_101	Valine	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Valine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Valine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	Valine	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_02_101	pyroglutamate	0	2060830.0		1.0	0.0
050417_T19EFF_M1_03_102	Alanine	0	2555285.0	2555285.0	1.0	0.0
050417_T19EFF_M1_03_102	Alanine	1	45842.0	45842.0	0.0	0.0
050417_T19EFF_M1_03_102	Alanine	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Alanine	3	77177.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Arginine	0	8110711.0	8110711.0	1.0	0.0
050417_T19EFF_M1_03_102	Arginine	1	486622.0	486622.0	0.0	0.0
050417_T19EFF_M1_03_102	Arginine	2	5441.0	5441.0	0.0	0.0
050417_T19EFF_M1_03_102	Arginine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Arginine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Arginine	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Arginine	6	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Asparagine	0	73582.0	73582.0	1.0	0.0
050417_T19EFF_M1_03_102	Asparagine	1	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Asparagine	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Asparagine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Asparagine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Aspartate	0	2686036.0	2686036.0	0.9711007178168133	0.02025429633819434
050417_T19EFF_M1_03_102	Aspartate	1	85343.0	85343.0	0.0	0.02025429633819434
050417_T19EFF_M1_03_102	Aspartate	2	20457.0	20457.0	0.0056806611967829285	0.02025429633819434
050417_T19EFF_M1_03_102	Aspartate	3	64770.0	64770.0	0.023218620986403836	0.02025429633819434
050417_T19EFF_M1_03_102	Aspartate	4	8529.0	0.0	0.0	0.02025429633819434
050417_T19EFF_M1_03_102	GSH	0	480605.0	480605.0	1.0	0.0
050417_T19EFF_M1_03_102	GSH	1	44316.0	44316.0	0.0	0.0
050417_T19EFF_M1_03_102	GSH	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSH	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSH	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSH	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSH	6	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSH	7	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSH	8	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSH	9	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSH	10	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	0	7887357.0	7887357.0	1.0	0.0
050417_T19EFF_M1_03_102	GSSG	1	1641927.0	1641927.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	2	153411.0	153411.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	3	12823.0	12823.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	6	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	7	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	8	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	9	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	10	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	11	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	12	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	13	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	14	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	15	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	16	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	17	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	18	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	19	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	GSSG	20	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Glutamate	0	12455811.0	12455811.0	0.9675812184169718	0.013352514078632364
050417_T19EFF_M1_03_102	Glutamate	1	653236.0	653236.0	0.0	0.013352514078632364
050417_T19EFF_M1_03_102	Glutamate	2	415158.0	415158.0	0.030869478652812993	0.013352514078632364
050417_T19EFF_M1_03_102	Glutamate	3	29263.0	29263.0	0.0011735986333252233	0.013352514078632364
050417_T19EFF_M1_03_102	Glutamate	4	5377.0	5377.0	0.0003757042968900383	0.013352514078632364
050417_T19EFF_M1_03_102	Glutamate	5	23661.0	0.0	0.0	0.013352514078632364
050417_T19EFF_M1_03_102	Glutamine	0	831659.0	831659.0	1.0	0.0
050417_T19EFF_M1_03_102	Glutamine	1	34653.0	34653.0	0.0	0.0
050417_T19EFF_M1_03_102	Glutamine	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Glutamine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Glutamine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Glutamine	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Glycine	0	4408966.0	4408966.0	1.0	0.0
050417_T19EFF_M1_03_102	Glycine	1	53890.0	53890.0	0.0	0.0
050417_T19EFF_M1_03_102	Glycine	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Histidine	0	3603531.0	3603531.0	1.0	0.0
050417_T19EFF_M1_03_102	Histidine	1	191257.0	191257.0	0.0	0.0
050417_T19EFF_M1_03_102	Histidine	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Histidine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Histidine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Histidine	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Histidine	6	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Isoleucine	0	15721949.0	15721949.0	1.0	0.0
050417_T19EFF_M1_03_102	Isoleucine	1	1031295.0	1031295.0	0.0	0.0
050417_T19EFF_M1_03_102	Isoleucine	2	16230.0	16230.0	0.0	0.0
050417_T19EFF_M1_03_102	Isoleucine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Isoleucine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Isoleucine	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Isoleucine	6	22032.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Leucine	0	16549428.0	16549428.0	1.0	0.0
050417_T19EFF_M1_03_102	Leucine	1	1057540.0	1057540.0	0.0	0.0
050417_T19EFF_M1_03_102	Leucine	2	14869.0	14869.0	0.0	0.0
050417_T19EFF_M1_03_102	Leucine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Leucine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Leucine	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Leucine	6	43536.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Lysine	0	7660226.0	7660226.0	1.0	0.0
050417_T19EFF_M1_03_102	Lysine	1	454747.0	454747.0	0.0	0.0
050417_T19EFF_M1_03_102	Lysine	2	6412.0	6412.0	0.0	0.0
050417_T19EFF_M1_03_102	Lysine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Lysine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Lysine	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Lysine	6	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Methionine	0	3553227.0	3553227.0	1.0	0.0
050417_T19EFF_M1_03_102	Methionine	1	159716.0	159716.0	0.0	0.0
050417_T19EFF_M1_03_102	Methionine	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Methionine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Methionine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Methionine	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Phenylalanine	0	10204695.0	10204695.0	1.0	0.0
050417_T19EFF_M1_03_102	Phenylalanine	1	969356.0	969356.0	0.0	0.0
050417_T19EFF_M1_03_102	Phenylalanine	2	28588.0	28588.0	0.0	0.0
050417_T19EFF_M1_03_102	Phenylalanine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Phenylalanine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Phenylalanine	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Phenylalanine	6	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Phenylalanine	7	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Phenylalanine	8	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Phenylalanine	9	20197.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Proline	0	1727962.0	1727962.0	1.0	0.0
050417_T19EFF_M1_03_102	Proline	1	68407.0	68407.0	0.0	0.0
050417_T19EFF_M1_03_102	Proline	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Proline	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Proline	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Proline	5	10997.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Serine	0	7379308.0	7379308.0	1.0	0.0
050417_T19EFF_M1_03_102	Serine	1	165682.0	165682.0	0.0	0.0
050417_T19EFF_M1_03_102	Serine	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Serine	3	21288.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Threonine	0	16100338.0	16100338.0	1.0	0.0
050417_T19EFF_M1_03_102	Threonine	1	640753.0	640753.0	0.0	0.0
050417_T19EFF_M1_03_102	Threonine	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Threonine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Threonine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tryptophan	0	2825660.0	2825660.0	1.0	0.0
050417_T19EFF_M1_03_102	Tryptophan	1	295899.0	295899.0	0.0	0.0
050417_T19EFF_M1_03_102	Tryptophan	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tryptophan	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tryptophan	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tryptophan	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tryptophan	6	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tryptophan	7	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tryptophan	8	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tryptophan	9	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tryptophan	10	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tryptophan	11	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tyrosine	0	6677457.0	6677457.0	1.0	0.0
050417_T19EFF_M1_03_102	Tyrosine	1	458248.0	458248.0	0.0	0.0
050417_T19EFF_M1_03_102	Tyrosine	2	14724.0	14724.0	0.0	0.0
050417_T19EFF_M1_03_102	Tyrosine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tyrosine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tyrosine	5	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tyrosine	6	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tyrosine	7	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tyrosine	8	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Tyrosine	9	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Valine	0	4414499.0	4414499.0	1.0	0.0
050417_T19EFF_M1_03_102	Valine	1	194350.0	194350.0	0.0	0.0
050417_T19EFF_M1_03_102	Valine	2	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Valine	3	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Valine	4	0.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	Valine	5	11256.0	0.0	0.0	0.0
050417_T19EFF_M1_03_102	pyroglutamate	0	2171071.0		1.0	0.0
050417_T20-EFF_M2_01_103	Alanine	0	2695468.0	2695468.0	0.9555243376283086	0.044475662371691475
050417_T20-EFF_M2_01_103	Alanine	1	48518.0	48518.0	0.0	0.044475662371691475
050417_T20-EFF_M2_01_103	Alanine	2	0.0	0.0	0.0	0.044475662371691475
050417_T20-EFF_M2_01_103	Alanine	3	260775.0	125841.51999999999	0.044475662371691475	0.044475662371691475
050417_T20-EFF_M2_01_103	Arginine	0	6618839.0	6618839.0	1.0	0.0
050417_T20-EFF_M2_01_103	Arginine	1	389695.0	389695.0	0.0	0.0
050417_T20-EFF_M2_01_103	Arginine	2	5606.0	5606.0	0.0	0.0
050417_T20-EFF_M2_01_103	Arginine	3	0.0	0.0	0.0	0.0
050417_T20-EFF_M2_01_103	Arginine	4	0.0	0.0	0.0	0.0
050417_T20-EFF_M2_01_103	Arginine	5	0.0	0.0	0.0	0.0
050417_T20-EFF_M2_01_103	Arginine	6	0.0	0.0	0.0	0.0
050417_T20-EFF_M2_01_103	Asparagine	0	21060.0	21060.0	1.0	0.0
050417_T20-EFF_M2_01_103	Asparagine	1	0.0	0.0	0.0	0.0
050417_T20-EFF_M2_01_103	Asparagine	2	0.0	0.0	0.0	0.0
050417_T20-EFF_M2_01_103	Asparagine	3	0.0	0.0	0.0	0.0
050417_T20-EFF_M2_01_103	Asparagine	4	0.0	0.0	0.0	0.0
050417_T20-EFF_M2_01_103	Aspartate	0	2866586.0	2866586.0	0.8993421678523278	0.06499878903355254
050417_T20-EFF_M2_01_103	Aspartate	1	131669.0	131669.0	0.00016996036498697202	0.06499878903355254
050417_T20-EFF_M2_01_103	Aspartate	2	140887.0	140887.0	0.041638419578832506	0.06499878903355254
050417_T20-EFF_M2_01_103	Aspartate	3	191219.0	191219.0	0.05884945220385272	0.06499878903355254
050417_T20-EFF_M2_01_103	Aspartate	4	16402.0	0.0	0.0	0.06499878903355254
050417_T20-EFF_M2_01_103	GSH	0	2156523.0	2156523.0	0.9937350922879284	0.0012529815424143027
050417_T20-EFF_M2_01_103	GSH	1	193538.0	193538.0	0.0	0.0012529815424143027
050417_T20-EFF_M2_01_103	GSH	2	59240.0	59240.0	0.006264907712071514	0.0012529815424143027
050417_T20-EFF_M2_01_103	GSH	3	0.0	0.0	0.0	0.0012529815424143027
050417_T20-EFF_M2_01_103	GSH	4	0.0	0.0	0.0	0.0012529815424143027
050417_T20-EFF_M2_01_103	GSH	5	0.0	0.0	0.0	0.0012529815424143027
050417_T20-EFF_M2_01_103	GSH	6	0.0	0.0	0.0	0.0012529815424143027
050417_T20-EFF_M2_01_103	GSH	7	0.0	0.0	0.0	0.0012529815424143027
050417_T20-EFF_M2_01_103	GSH	8	0.0	0.0	0.0	0.0012529815424143027
050417_T20-EFF_M2_01_103	GSH	9	0.0	0.0	0.0	0.0012529815424143027
050417_T20-EFF_M2_01_103	GSH	10	0.0	0.0	0.0	0.0012529815424143027
050417_T20-EFF_M2_01_103	GSSG	0	6545450.0	6545450.0	0.9996884150761409	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	1	1422678.0	1422678.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	2	557844.0	557844.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	3	136962.0	136962.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	4	31699.0	31699.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	5	8391.0	8391.0	0.00031158492385908066	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	6	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	7	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	8	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	9	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	10	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	11	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	12	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	13	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	14	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	15	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	16	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	17	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	18	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	19	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	GSSG	20	0.0	0.0	0.0	7.789623096477016e-05
050417_T20-EFF_M2_01_103	Glutamate	0	15578208.0	15578208.0	0.8391824370168455	0.06598069533837395
050417_T20-EFF_M2_01_103	Glutamate	1	1194194.0	1194194.0	0.015078235504744398	0.06598069533837395
050417_T20-EFF_M2_01_103	Glutamate	2	2413184.0	2413184.0	0.12763146865829006	0.06598069533837395
050417_T20-EFF_M2_01_103	Glutamate	3	324804.0	324804.0	0.012869131409935277	0.06598069533837395
050417_T20-EFF_M2_01_103	Glutamate	4	104091.0	104091.0	0.005238727410184851	0.06598069533837395
